row ID;row m/z;row retention time;name;row identity (main ID);row identity (all IDs);row identity (main ID + details);identity;row number of detected peaks;average;CRE/WT;WT/Tert;CRE/Tert;t test;Tert G1;Tert G2;Tert G3;Tert G4;Tert G5;Tert G6;Tert G7;Tert G8;WT G1;WT G2;WT G3;WT G4;WT G5;WT G6;WT G7;WT G8;CRE G1;CRE G2;CRE G3;CRE G4;CRE G5;CRE G6;CRE G7;CRE G8;CRE G9
20555;593,3701416;16,4597323;NEGmz593.37rt16.46;7,8-Dehydroastaxanthianthin;7,8-Dehydroastaxanthianthin;ID: HMDB0036872_Name: 7,8-Dehydroastaxanthianthin_Molecular formula: C40H50O4_Identification method: HMDB All metabolites - M-H.txt;HMDB0036872;22;7,48E+05;0,976;;0,537;0,080;711761,5;2409039,75;1790500,625;1009470,688;460978,9688;738915;1302355,75;257376,1875;298959,9688;701431;1024779,125;378975,8125;865079,25;174364,8438;621432,0625;713007,875;1098316,875;1129988,25;493509,5938;526715,75;220268,3906;535144,875;297176,9688;265613,75;677187,3125
5543;201,0511954;2,02499659;NEGmz201.051rt2.02;Penmacric acid;Penmacric acid;ID: HMDB0029436_Name: Penmacric acid_Molecular formula: C7H10N2O5_Identification method: HMDB All metabolites - M-H.txt;HMDB0029436;25;4,20E+05;1,091;;1,491;0,080;346908,6563;427257,0625;487963,75;358459,6563;133567,0156;237531,2813;382142,625;224551,1875;292500,1875;322268,3438;545736,5625;428255,6563;458417,2188;294307,125;546681,75;661668,375;886648,4375;538758,8125;277721,6875;520593,9375;319192,9688;441677,625;337909,4375;294385,125;741986,125
13632;205,0350192;9,08885809;NEGmz205.035rt9.09;2-Methylcitric acid;2-Methylcitric acid_(R)-lipoic acid_Homocitric acid_Methylisocitric acid_(S)-lipoic acid_Methyl (Z)-5-(5-methyl-2-thienyl)-2-penten-4-ynoate_Methyl (Z)-5-(1-propynyl)-2-thienylacrylate_3-(Carboxymethyl)-3-hydroxypentanedioic acid;ID: HMDB0000379_Name: 2-Methylcitric acid_Molecular formula: C7H10O7_Identification method: HMDB All metabolites - M-H.txt;HMDB0000379;18;8,72E+05;0,782;;3,687;0,080;40431,21875;298587,8125;601943,9375;321378,0938;483359,5;107539,4063;187085,4844;168434,25;1140458,625;502050,5625;1271154,25;1325145,75;800920,625;2210491;1392818,375;1774493;1050981,125;1410923,875;276935;450655,875;129627,0469;385981,1875;3698898,75;547546,25;1210790,375
13314;149,0268262;9,404085833;NEGmz149.027rt9.4;(±)-2-Hydroxy-4-(methylthio)butanoic acid;(±)-2-Hydroxy-4-(methylthio)butanoic acid;ID: HMDB0037115_Name: (±)-2-Hydroxy-4-(methylthio)butanoic acid_Molecular formula: C5H10O3S_Identification method: HMDB All metabolites - M-H.txt;HMDB0037115;24;2,82E+05;1,665;;1,719;0,080;0;348062,9375;387280,9375;305849,5313;184674,4688;228497,5;237230,5;88910,22656;220326,2031;294800;385311,75;146158,5;268325,5625;82173,75781;301829,5938;139151,3125;637515,375;491403,75;287381,1875;679700,125;149930,0781;431488,6563;164092,5469;141652,125;459886,1563
2218;301,1510315;2,03221503;POSmz301.151rt2.03;desmethylclomipramine;desmethylclomipramine;ID: HMDB0060947_Name: desmethylclomipramine_Molecular formula: C18H21ClN2_Identification method: HMDB All metabolites - M+H.txt;HMDB0060947;25;6,82E+06;0,650;;2,437;0,080;1930936,875;3306910;5283118;4504443,5;662103,4375;1668156,875;3388038;2007921,5;9696335;2814497,75;2,12E+07;1,42E+07;3120303,5;5166394,5;1,19E+07;1,72E+07;9689579;7248445,5;3176078,5;4086887;2406918,75;2856034,75;9966480;2337188,25;2,06E+07
3821;464,3152936;19,69187522;NEGmz464.315rt19.69;TetraHCA;TetraHCA;ID: HMDB0062534_Name: TetraHCA_Molecular formula: C27H45O6_Identification method: HMDB All metabolites - M-H.txt;HMDB0062534;22;5,37E+05;0,813;;0,277;0,080;577241,875;3684508,25;1680020,625;759457,8125;643723,5625;316267,7188;372850,9688;98609,49219;354832,2188;269803,375;316178,625;372464,9688;212506,5;389258,875;352309,3125;500670,25;326792,9375;447569,7188;208073,4844;297237,3125;167528,3125;267773,7188;266228,9063;276548,0625;272868,375
7614;215,1263657;10,86053445;POSmz215.126rt10.86;5-Hexyltetrahydro-2-oxo-3-furancarboxylic acid;5-Hexyltetrahydro-2-oxo-3-furancarboxylic acid_alpha-Carboxy-delta-decalactone_2-Carboxy-5,7-dimethyl-4-octanolide;ID: HMDB0030984_Name: 5-Hexyltetrahydro-2-oxo-3-furancarboxylic acid_Molecular formula: C11H18O4_Identification method: HMDB All metabolites - M+H.txt;HMDB0030984;23;4,72E+05;0,942;;0,786;0,080;385481,2188;873189,125;576087,375;469356,875;632317,625;368991,1875;586122,8125;449839,5;414445,8125;450115,6563;607151,5;325910,375;623436,4375;462100,3438;400562,0313;337142,3438;527987,25;578842,6875;411493,3438;433989,1563;448729,6563;364975,25;317141,5;369233,5313;384811,0625
512;136,0620013;2,806225216;POSmz136.062rt2.81;Adenine;Adenine_(+)-threo-2-Amino-3,4-dihydroxybutanoic acid_4-(Hydroxymethyl)benzenediazonium(1+);ID: HMDB0000034_Name: Adenine_Molecular formula: C5H5N5_Identification method: HMDB All metabolites - M+H.txt;HMDB0000034;25;1,15E+07;0,975;;0,835;0,080;1,16E+07;1,20E+07;1,37E+07;1,45E+07;1,41E+07;1,11E+07;1,45E+07;1,12E+07;1,28E+07;8125320;9539222;1,26E+07;1,02E+07;9981130;1,22E+07;1,25E+07;8078006,5;8568368;1,15E+07;1,05E+07;6001837,5;1,31E+07;1,05E+07;1,30E+07;1,52E+07
2960;184,0845746;3,703979298;POSmz184.085rt3.7;2,6-Diamino-4-hydroxy-5-N-methylformamidopyrimidine;2,6-Diamino-4-hydroxy-5-N-methylformamidopyrimidine_2-Amino-a-carboline;ID: HMDB0011657_Name: 2,6-Diamino-4-hydroxy-5-N-methylformamidopyrimidine_Molecular formula: C6H9N5O2_Identification method: HMDB All metabolites - M+H.txt;HMDB0011657;24;9,62E+05;1,288;;0,762;0,081;1324559,875;1435618;1651320,125;1597264,625;860495,5;1004849;1199099,5;751465,0625;747235,4375;812026,5;486688,75;812201,9375;512139,0938;518850,0625;753426,75;1170021,25;993220,625;413865,4688;741980,6875;800431,6875;654501,625;1118353,75;1233784,5;1075198,125;1393720
21613;499,2402293;11,55479684;NEGmz499.24rt11.55;Withaperuvin E;Withaperuvin E_Tigloylgomicin H;ID: HMDB0030127_Name: Withaperuvin E_Molecular formula: C28H36O8_Identification method: HMDB All metabolites - M-H.txt;HMDB0030127;12;1,33E+05;0,812;;2,250;0,081;112650,9375;182435,6406;0;125707,1563;0;0;106517,9375;0;94806,59375;119431,4688;293189,9063;177790;199385,0938;59680,05859;332588,4688;184148,0156;281589,0625;260551,5;64165,23438;182884,2188;27247,85547;78878,125;124351,0781;44332,15234;270663,2813
590;214,9954727;2,273227468;POSmz214.995rt2.27;2-Oxo-3-hydroxy-4-phosphobutanoic acid;2-Oxo-3-hydroxy-4-phosphobutanoic acid;ID: HMDB0006801_Name: 2-Oxo-3-hydroxy-4-phosphobutanoic acid_Molecular formula: C4H7O8P_Identification method: HMDB All metabolites - M+H.txt;HMDB0006801;25;9,64E+06;0,708;;0,321;0,081;9739225;5,12E+07;1,50E+07;2314880,25;164133,9531;1,28E+07;3,26E+07;9052746;2,13E+07;1,33E+07;4792924;3026733;7698124,5;8221056;114295,2109;1770671,75;2506788,25;1398498,5;1,45E+07;540119,3125;1,30E+07;160425,6094;3189919,75;1,05E+07;2205882
3044;269,1750775;15,01188804;POSmz269.175rt15.01;N-(p-Hydroxyphenethyl)actinidine;N-(p-Hydroxyphenethyl)actinidine_4,11,13,15-Tetrahydroridentin B_1-(3-Furanyl)-6,7-dihydroxy-4,8-dimethyl-1-nonanone_3,11,12-Trihydroxy-1(10)-spirovetiven-2-one_Acoric acid_Bisacurone epoxide_Deoxydihydro-artemisinin;ID: HMDB0030347_Name: N-(p-Hydroxyphenethyl)actinidine_Molecular formula: C18H22NO_Identification method: HMDB All metabolites - M+H.txt;HMDB0030347;22;8,36E+05;0,862;;0,594;0,081;1275978,625;332017,3125;697335,625;1359902,875;1006008,813;2130958,5;1738037,375;327821;759505,5;483672,1563;888557,1875;549008,4375;414224,6875;516769,625;1393221,5;1100552,875;1210502,125;814528,625;765449,5;997998,6875;537219,875;332060,0625;429860,1875;354737,2813;481615,75
1173;308,154245;11,59283504;NEGmz308.154rt11.59;N,O-Bis- (trimethylsilyl)phenylalanine;N,O-Bis- (trimethylsilyl)phenylalanine;ID: HMDB0094675_Name: N,O-Bis- (trimethylsilyl)phenylalanine_Molecular formula: C15H27NO2Si2_Identification method: HMDB All metabolites - M-H.txt;HMDB0094675;19;2,85E+06;2,251;;0,286;0,081;2612255,75;3328906,25;2848383,75;2212649;1,62E+07;1,77E+07;3097304,25;1154979,625;1489309,125;958878,75;540004,625;443547,875;723095,8125;251135,0625;1294899,875;552602,5625;5663914;870473,5;868579;757487,6875;1619913,375;4908043;210130,4219;449193,1875;490818,4688
2060;421,2270105;17,81162424;NEGmz421.227rt17.81;2-Methylacetophenone;2-Methylacetophenone;ID: HMDB0032386_Name: 2-Methylacetophenone_Molecular formula: C20H38O7S_Identification method: HMDB All metabolites - M-H.txt;HMDB0032386;25;1,57E+06;0,909;;0,316;0,081;1271927,875;2809161;2728052;2192578,25;1,05E+07;1750797,75;890494,9375;938997,0625;596111,4375;2217734,25;831145,375;940584,75;701091,1875;718252,3125;1179708;835199,1875;420758,0625;850132,3125;919556,9375;1347036,25;966682,375;1285479;916733,4375;809633,3125;687641,25
15038;766,5702661;20,27784021;POSmz766.57rt20.28;PC(18:3(6Z,9Z,12Z)/P-18:1(11Z));PC(18:3(6Z,9Z,12Z)/P-18:1(11Z))_PC(18:3(6Z,9Z,12Z)/P-18:1(9Z))_PC(18:3(9Z,12Z,15Z)/P-18:1(11Z))_PC(18:3(9Z,12Z,15Z)/P-18:1(9Z))_PC(18:4(6Z,9Z,12Z,15Z)/dm18:0)_PC(20:4(5Z,8Z,11Z,14Z)/P-16:0)_PC(20:4(8Z,11Z,14Z,17Z)/P-16:0)_PC(P-16:0/20:4(5Z,8Z,11Z,14Z))_PC(P-16:0/20:4(8Z,11Z,14Z,17Z))_PC(P-18:0/18:4(6Z,9Z,12Z,15Z))_PC(P-18:1(11Z)/18:3(6Z,9Z,12Z))_PC(P-18:1(11Z)/18:3(9Z,12Z,15Z))_PC(P-18:1(9Z)/18:3(6Z,9Z,12Z))_PC(P-18:1(9Z)/18:3(9Z,12Z,15Z))_PC(o-16:1(9Z)/20:4(8Z,11Z,14Z,17Z))_2-O-(5,8,11,14,17-Eicosapentaenoyl)-1-O-hexadecylglycero-3-phosphocholine;ID: HMDB0008194_Name: PC(18:3(6Z,9Z,12Z)/P-18:1(11Z))_Molecular formula: C44H80NO7P_Identification method: HMDB All metabolites - M+H.txt;HMDB0008194;15;3,78E+06;1,155;;0,616;0,081;9162395;5837639;8953513;3632821;2328301,5;5218899,5;5702828;1569128,125;2196601,75;2998510,25;1798089,375;2803362;2484446,5;1768070,875;4234784;4328086;6219417;5491526,5;2732006,5;1315242,375;3360694,25;1534769;2852110,25;2918012,5;2954108,25
981;521,2754309;16,60174103;NEGmz521.275rt16.6;Physangulide;Physangulide;ID: HMDB0037381_Name: Physangulide_Molecular formula: C28H42O9_Identification method: HMDB All metabolites - M-H.txt;HMDB0037381;25;1,25E+06;1,107;;0,587;0,081;3211839,5;3391875,75;1865769,625;1874886,25;746496,4375;1114031,375;1617700,5;467599,7188;629986;920142,375;1454525,25;489383,875;1535444,125;265623,4688;1301882,5;979942,0625;1442476,75;1958796,75;958943,6875;1357994;483005,3438;901092,4375;551958,875;533910,625;1248580,25
5232;393,223399;11,08825429;POSmz393.223rt11.09;Dihydrofukinolide;Dihydrofukinolide;ID: HMDB0034662_Name: Dihydrofukinolide_Molecular formula: C22H32O6_Identification method: HMDB All metabolites - M+H.txt;HMDB0034662;21;1,34E+06;2,035;;1,765;0,081;651769,3125;1745134,875;1813519,625;1291887,25;244885,5781;801352,75;858545,3125;1276098,75;1239982,375;1199008,375;242395,6875;700614;247947,5938;1952090,875;152971,2656;1795034,125;1390036,375;272701,5938;642063,75;1520432,625;1363413,75;2383402,5;2992128,75;3343938;3331312,75
5791;459,3448096;15,04768832;POSmz459.345rt15.05;(3beta,5alpha,9alpha,22E,24R)-3,5,9-Trihydroxy-23-methylergosta-7,22-dien-6-one;(3beta,5alpha,9alpha,22E,24R)-3,5,9-Trihydroxy-23-methylergosta-7,22-dien-6-one_(3beta,17alpha,23S)-17,23-Epoxy-3,29-dihydroxy-27-norlanost-8-en-24-one_2-(Methoxycarbonyl)-5-methyl-2,4-bis(3-methyl-2-butenyl)-6-(2-methyl-1-oxopropyl)-5-(4-methyl-3-pentenyl)cyclohexanone;ID: HMDB0032669_Name: (3beta,5alpha,9alpha,22E,24R)-3,5,9-Trihydroxy-23-methylergosta-7,22-dien-6-one_Molecular formula: C29H46O4_Identification method: HMDB All metabolites - M+H.txt;HMDB0032669;20;3,98E+05;0,849;;0,816;0,081;572257,9375;418138,8438;411679,2813;419182,125;574519,375;401435,4688;315582,8438;342224,9375;424887,7188;398246,5625;467340,4375;373661,9688;467554,4063;250026,9844;517281,1563;423472;449097,875;345472,0313;465021,125;391964,8125;212953,75;385208,9375;333813,5;282637,2813;306202,3125
7763;406,9967896;15,49650148;NEGmz406.997rt15.5;6-Hydroxy-5-[(4-sulfophenyl)azo]-2-naphthalenesulfonic acid;6-Hydroxy-5-[(4-sulfophenyl)azo]-2-naphthalenesulfonic acid;ID: HMDB0034022_Name: 6-Hydroxy-5-[(4-sulfophenyl)azo]-2-naphthalenesulfonic acid_Molecular formula: C16H12N2O7S2_Identification method: HMDB All metabolites - M-H.txt;HMDB0034022;25;2,47E+05;1,014;;0,787;0,082;203443,4844;280031,1563;279805,4688;240488,0469;413983,5;366914,4063;349475,7188;190451,3594;247931,5469;153017,75;272260,5;265189,5625;185118,2031;192254,3125;303489,0625;183483,5625;219772,9219;360666,625;209824,5781;233195,25;167095,8281;194247,625;188351,5;230859;253366,5469
47259;401,2640649;11,89606926;POSmz401.264rt11.9;11'-Carboxy-gamma-tocotrienol;11'-Carboxy-gamma-tocotrienol_Colupulone;ID: HMDB0012518_Name: 11'-Carboxy-gamma-tocotrienol_Molecular formula: C25H36O4_Identification method: HMDB All metabolites - M+H.txt;HMDB0012518;3;7,13E+06;0,565;;2,658;0,082;1394666,875;4583155;4229840;3994497,25;753958,4375;2046666,375;2038619,125;1495641,625;1,17E+07;3373009,25;2,27E+07;1,70E+07;4205322;6026136,5;1,51E+07;1,65E+07;5438698;6231686,5;1786732,25;7136515;1642485,875;4495440,5;1,17E+07;1789248,375;2,12E+07
30292;324,2896204;20,58977952;POSmz324.29rt20.59;Linoleoyl ethanolamide;Linoleoyl ethanolamide;ID: HMDB0012252_Name: Linoleoyl ethanolamide_Molecular formula: C20H37NO2_Identification method: HMDB All metabolites - M+H.txt;HMDB0012252;16;1,23E+05;0,711;;2,652;0,082;0;0;0;0;278272,375;0;0;120630,75;203920,4375;283751,5313;258713,3125;188552,75;283486,9688;125628,7578;0;144092,1563;0;0;127266,6484;181870,0625;201127,5313;124014,0859;185611,4063;160546,5313;209841,5469
15598;207,1381088;10,74707157;POSmz207.138rt10.75;Ibuprofen;Ibuprofen_Eremopetasinorone A_Benzyl hexanoate_(E)-6-Methyl-6-(5-methyl-2-furanyl)-3-hepten-2-one_2-Phenylpropyl butyrate_2-Phenylpropyl isobutyrate_3-Phenylpropyl 2-methylpropanoate_3-Acetoxy-3-methyl-1-phenylbutane_3-Methylbutyl phenylacetate_2-Phenylethyl pentanoate_2-Phenylethyl 3-methylbutanoate_xi-8,9-Dehydrotheaspirone_2,4,6-Trimethyl-4-phenyl-1,3-dioxane_Methyl 4-tert-butylphenylacetate_1-Phenylpropyl butyrate_alpha-Methylphenethyl butyrate_Ethyl (±)-2-ethyl-3-phenylpropanoate_10beta-12,13-Dinor-8-oxo-6-eremophilen-11-al_1-Methyl-1-phenylethyl isobutyrate_2-Phenylethyl 2-methylbutanoate_Amyl phenylacetate_Etrogol_Hexyl benzoate;ID: HMDB0001925_Name: Ibuprofen_Molecular formula: C13H18O2_Identification method: HMDB All metabolites - M+H.txt;HMDB0001925;20;1,16E+06;0,560;;2,356;0,082;280391;967066,3125;662089,125;740692,4375;177101,875;245421,0625;436860,5625;192927,625;2000461,625;685827,125;3578954,25;2520212,5;835541,1875;993786,375;2477873,25;2489007,5;1460246,375;1700529,125;402388,1875;900739,8125;191132,7188;500656,4063;1407653,125;253234,5938;2997544
21346;386,1308634;1,678495103;POSmz386.131rt1.68;Nilvadipine;Nilvadipine_Niazicin A_Sarafloxacin;ID: HMDB0015657_Name: Nilvadipine_Molecular formula: C19H19N3O6_Identification method: HMDB All metabolites - M+H.txt;HMDB0015657;18;5,74E+05;0,917;;1,764;0,082;413884,4375;595624,875;639162,5625;622325,75;0;0;326352,0313;328426,5313;529458,4375;343413,6875;1156710;864841,8125;320532,5938;427186,7188;896669,0625;1085795,375;1054914,625;619864,4375;359264,6875;558765,625;292804,75;508476,4375;833318,8125;295794,375;1282275,25
7041;212,091893;8,716420124;POSmz212.092rt8.72;3-Methoxytyrosine;3-Methoxytyrosine_Methyldopa_3-O-Methyl-a-methyldopa;ID: HMDB0001434_Name: 3-Methoxytyrosine_Molecular formula: C10H13NO4_Identification method: HMDB All metabolites - M+H.txt;HMDB0001434;20;4,32E+05;0,969;;0,635;0,083;434296,6875;1053496;649529,5625;402456;739498,6875;781884,4375;268262,0625;223561;491745,8125;427369,4063;790431,125;104355,6953;268568,0625;126728,5547;400473,3438;375825,4063;333236,7813;433471,8438;550313,3125;438252,9375;217562,0469;641324,375;149192,9531;261679,7656;229547,7813
317;569,2724365;17,11544692;NEGmz569.272rt17.12;Ganoderic acid F;Ganoderic acid F_Pipercyclobutanamide A_Dipiperamide A_Dipiperamide E;ID: HMDB0035988_Name: Ganoderic acid F_Molecular formula: C32H42O9_Identification method: HMDB All metabolites - M-H.txt;HMDB0035988;23;2,03E+06;0,828;;0,325;0,083;1,30E+07;3663710,5;2276138,5;3685697,25;2694867;1285029,75;1414346,25;836806,0625;1414589,25;1534462,875;1509339,75;1290089,625;1611648,25;879457,6875;1665560,625;1413193;1077570,5;1077382,375;982414,5625;1330196,5;776228,875;1427674,75;1331534,625;1007792,438;1526039
1335;245,0768524;3,622001964;POSmz245.077rt3.62;Uridine;Uridine_Pseudouridine;ID: HMDB0000296_Name: Uridine_Molecular formula: C9H12N2O6_Identification method: HMDB All metabolites - M+H.txt;HMDB0000296;25;3,62E+06;1,273;;1,184;0,083;3604477,5;3303583;3184051;3804006,75;3814570,5;3256997,75;4740094,5;2046412,875;3953368,25;3371376,5;1925960,625;3594218;2792048,25;2824830,5;3871138,75;3496260;4139217,75;3038582,5;4640890,5;4274203,5;3654482;4548558,5;3295438,25;4305646;5084429
6578;324,2169934;14,04875955;POSmz324.217rt14.05;N-Jasmonoylisoleucine;N-Jasmonoylisoleucine;ID: HMDB0029391_Name: N-Jasmonoylisoleucine_Molecular formula: C18H29NO4_Identification method: HMDB All metabolites - M+H.txt;HMDB0029391;24;3,29E+05;0,996;;0,663;0,084;479872,3438;751097,5;399167,8438;403972,6875;333332,4375;419902,7813;379473,4063;248338,8125;224549,1719;387628,5;268993,2813;293508,5625;363153,6875;100192,1016;343301,875;289678,5;547934,625;592489,5625;256629,1094;260287,0625;130180,2188;223460,5156;147189,6563;156431,3281;231259,2344
9141;346,2592291;14,12878346;POSmz346.259rt14.13;3-hydroxyundecanoyl carnitine;3-hydroxyundecanoyl carnitine;ID: HMDB0061637_Name: 3-hydroxyundecanoyl carnitine_Molecular formula: C18H35NO5_Identification method: HMDB All metabolites - M+H.txt;HMDB0061637;23;2,78E+05;0,835;;0,791;0,084;289719,7813;363615,8125;371202,375;243795,3438;359674,9688;341380,5;307801,625;170427,0781;301625,4688;339237,5625;349536,9375;255914,3281;253022,1563;204118,7969;405447,25;208825,1719;290852,6563;231295,5;340257,9375;330862,875;142838,2031;209713,8594;269838,5;147790,3125;214936,9844
373;653,141698;2,789346024;NEGmz653.142rt2.79;3-Methylellagic acid 2-(4-galactosylglucoside);3-Methylellagic acid 2-(4-galactosylglucoside)_Hesperetin 3',7-O-diglucuronide_Hesperetin 5,7-O-diglucuronide;ID: HMDB0041397_Name: 3-Methylellagic acid 2-(4-galactosylglucoside)_Molecular formula: C28H30O18_Identification method: HMDB All metabolites - M-H.txt;HMDB0041397;25;3,09E+07;0,999;;0,690;0,084;1,10E+07;5,13E+07;4,98E+07;5,31E+07;2,81E+07;5,71E+07;3,41E+07;2,85E+07;4,28E+07;3,54E+07;2,36E+07;1,57E+07;3,09E+07;2,48E+07;2,11E+07;2,19E+07;1,03E+07;1,85E+07;3,86E+07;2,68E+07;2,35E+07;3,36E+07;2,36E+07;4,48E+07;2,34E+07
2895;265,0390826;9,95389196;NEGmz265.039rt9.95;2-O-p-Coumaroyltartronic acid;2-O-p-Coumaroyltartronic acid;ID: HMDB0032956_Name: 2-O-p-Coumaroyltartronic acid_Molecular formula: C12H10O7_Identification method: HMDB All metabolites - M-H.txt;HMDB0032956;25;1,25E+06;0,878;;0,649;0,084;809070,5;1093941,375;621408,125;2702249,25;1298007,125;2526541,25;1580614,625;2038813,5;619414,625;616046,0625;759695,5625;906211,5625;2445281,25;253938,0938;2014533,625;1753801,875;1489077;1752852,875;991037,125;1217246;616094,4375;1012418,5;514524,7813;488116,8125;1171270,25
13838;240,0514332;3,818185546;NEGmz240.051rt3.82;2,4-Dihydroxy-6,7-dimethoxy-2H-1,4-benzoxazin-3(4H)-one;2,4-Dihydroxy-6,7-dimethoxy-2H-1,4-benzoxazin-3(4H)-one_2,4-Dihydroxy-7,8-dimethoxy-2H-1,4-benzoxazin-3(4H)-one;ID: HMDB0037548_Name: 2,4-Dihydroxy-6,7-dimethoxy-2H-1,4-benzoxazin-3(4H)-one_Molecular formula: C10H11NO6_Identification method: HMDB All metabolites - M-H.txt;HMDB0037548;24;4,15E+05;1,019;;1,549;0,084;0;268978,5313;505343,7813;328218,5;488525;201590,2344;423221,1563;217333,5781;467070,6563;442683,0938;462505,6563;641058,0625;374683,9375;352437,5;476854,2188;480759,9063;628219,9375;528501,9375;164713,4688;317227,0938;272085,2813;470840,9688;706690,125;412293;738488,875
312;229,0368094;9,596289583;NEGmz229.037rt9.6;3,3'-Dithiobis[4,5-dihydro-2-methylfuran];3,3'-Dithiobis[4,5-dihydro-2-methylfuran];ID: HMDB0039670_Name: 3,3'-Dithiobis[4,5-dihydro-2-methylfuran]_Molecular formula: C10H14O2S2_Identification method: HMDB All metabolites - M-H.txt;HMDB0039670;25;1,29E+07;1,042;;0,597;0,084;1,33E+07;2,68E+07;4,02E+07;1,48E+07;1,16E+07;1,20E+07;1,55E+07;9373877;9536590;1,57E+07;1,94E+07;4817882,5;1,36E+07;1774240,375;9134181;8367416;1,36E+07;1,97E+07;1,23E+07;1,07E+07;4190510;1,23E+07;5202517;4873423,5;1,36E+07
10223;308,9708044;0,62478449;POSmz308.971rt0.62;Alphachloralose;Alphachloralose;ID: HMDB0031727_Name: Alphachloralose_Molecular formula: C8H11Cl3O6_Identification method: HMDB All metabolites - M+H.txt;HMDB0031727;19;3,26E+05;1,006;;1,098;0,084;238594,0625;276080,875;286626,5313;310585,5938;334828,25;375347,0938;313782,0313;313454,1875;315188,2813;348072;330563,8125;323675,7188;336632,9375;329979,125;361904,875;327269,9688;355289,5938;335862,5313;350658,5625;323366,4375;310827,2813;383085,4375;314096,5625;306283,9063;345466,375
17947;714,5332031;19,49461655;POSmz714.533rt19.49;PC(14:1(9Z)/P-18:1(11Z));PC(14:1(9Z)/P-18:1(11Z))_PC(14:1(9Z)/P-18:1(9Z))_PC(P-18:1(11Z)/14:1(9Z))_PC(P-18:1(9Z)/14:1(9Z));ID: HMDB0007930_Name: PC(14:1(9Z)/P-18:1(11Z))_Molecular formula: C40H76NO7P_Identification method: HMDB All metabolites - M+H.txt;HMDB0007930;4;1,11E+05;0,750;;0,551;0,084;186151,375;252756,3438;139860,625;221108;0;150148,8281;114279,6953;112461,0859;105247,2109;87484,19531;126911,1172;109346,6094;82752,19531;120044,9531;108805,0391;124971,7188;149461,7656;180915,4375;138911,2031;111088,6328;75132,79688;0;74509,625;0;0
5629;439,2524122;13,4141583;POSmz439.252rt13.41;Licorisoflavan A;Licorisoflavan A;ID: HMDB0034184_Name: Licorisoflavan A_Molecular formula: C27H34O5_Identification method: HMDB All metabolites - M+H.txt;HMDB0034184;17;7,81E+05;0,921;;1,631;0,084;592356,125;389964,4375;948883,9375;512366,3438;854593,8125;406642,8438;0;534965,75;1165321,125;734801,3125;940220,9375;702030,25;1916421,875;198427,1719;1208353,5;646127,8125;1472902,75;1060126,875;1472573;898102,75;282850,625;995076,9375;613288,3125;432396,4063;553652,6875
582;418,3002966;19,3977168;NEGmz418.3rt19.4;Stearidonyl carnitine;Stearidonyl carnitine_N-Palmitoyl tyrosine;ID: HMDB0006463_Name: Stearidonyl carnitine_Molecular formula: C25H41NO4_Identification method: HMDB All metabolites - M-H.txt;HMDB0006463;25;4,36E+06;0,822;;0,320;0,085;6208861,5;1,24E+07;2,68E+07;6759900;3834035,75;2913418,75;1950905,625;1416728,5;2256261;2471207,25;7272199;1500629,375;3964808,25;397308,9375;4296010,5;2101946,25;3780094,5;6137919,5;2085852,75;2182568,75;575280,0625;2379824,5;1506081;1131034,875;2654963,75
5514;383,3287219;19,23169667;NEGmz383.329rt19.23;7-Dehydrocholesterol;7-Dehydrocholesterol_Vitamin D3_Cholestenone_8-Dehydrocholesterol_Desmosterol_Zymosterol intermediate 2_Previtamin D3_Lumisterol 3_Tachysterol 3_5,6-trans-Vitamin D3_5a-Cholesta-7,24-dien-3b-ol_5Alpha-cholesta-8-en-3-one_Cholecalciferol_5alpha-Cholest-7-en-3-one_5-alpha-Cholesta-7,24-dien-3-beta-ol_5alpha-cholest-8-en-3-one;ID: HMDB0000032_Name: 7-Dehydrocholesterol_Molecular formula: C27H44O_Identification method: HMDB All metabolites - M-H.txt;HMDB0000032;22;3,00E+05;1,173;;0,136;0,085;350421,8438;1979683,25;2736841;621628,625;60691,61328;78117,04688;64354,42969;20646,44727;34328,88281;61434,23438;176677,5156;69113,10938;112967,9219;17665,11914;112053,6094;103243,3984;190606,2344;189636,4375;73345,01563;110546,9141;21222,08789;68522,53125;80464,46094;33061,07422;139534,4844
9531;290,1058153;12,66995689;POSmz290.106rt12.67;2-Amino-4-oxo-6-(1',2',3'-trihydroxypropyl)-diquinoid-7,8-dihydroxypterin;2-Amino-4-oxo-6-(1',2',3'-trihydroxypropyl)-diquinoid-7,8-dihydroxypterin;ID: HMDB0012144_Name: 2-Amino-4-oxo-6-(1',2',3'-trihydroxypropyl)-diquinoid-7,8-dihydroxypterin_Molecular formula: C9H15N5O6_Identification method: HMDB All metabolites - M+H.txt;HMDB0012144;10;1,53E+05;1,365;;0,622;0,085;269039,9063;259758,7344;115437,5;197018,6094;136406,8281;260620,8125;390170,4063;142427,75;81201,60156;164556,625;140492,2813;56801,21484;107859,6016;0;133504,0625;122683,8594;146636,5938;353135,2188;106751,9766;203546,0313;88879,78125;147686,5938;39632,95703;73485,10156;79982,14844
